serial,qa,qb,actualage,qc1,qc2,qe,qf,q1,q2,q3,q4,q5,q6,q7,q81,q82,q83,q84,q85,q86,q87,q88,q89,q9,q10,q11,q121,q122,q123,q124,q125,q126,q127,q128,q129,q13,q13n,q14,q14n,q15,q15n,q16,q16n,q17,q17n,q18,q18n,q19,q19n,q20,q20n,q21,q21n,q22,q23,q24,q2501,q2502,q2503,q2504,q2505,q2506,q2507,q2508,q2509,q2510,q26_1_3,q26_1_4,q26_2_1,q26_2_2,q27,q28,q29,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q36,q37,q38,q39,q52,q53_5,qg,qh,qi,qj
944,2,5,62,25,2,7,4,2,2,3,2,1,21,4,0,0,0,0,0,1,1,1,0,8,2,1,0,0,0,1,0,0,0,0,0,13,NA,13,NA,13,NA,2,1000,NA,NA,NA,NA,10,NA,6,6,2,4,4,5,3,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,NA,3,4,9,4,6,3,3,2,3,2,2,3,5,1,4,2,12,5,2
945,2,4,52,17,2,1,3,4,1,3,1,2,20,6,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,12,3500,6,315,4,240,3,2500,NA,NA,NA,NA,NA,NA,7,7,2,4,1,NA,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,5,2,2,2,4,2,4,2,4,4,2,2,1,1,4,3,2
946,1,5,59,3,3,1,4,4,1,3,1,1,19,4,0,0,1,0,0,1,0,1,0,3,1,4,0,0,0,0,0,0,0,1,0,2,600,11,569,7,390,NA,NA,NA,NA,NA,NA,6,500,6,6,7,14,2,1,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,10,3,2,3,3,2,3,3,2,4,3,1,3,1,5,5,2
949,1,3,38,4,3,1,4,4,2,3,2,3,23,3,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,4,1200,6,320,4,200,NA,NA,4,200,1,60,3,200,6,6,2,4,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,4,9,3,3,2,2,3,2,2,3,3,2,4,3,3,8,5,1
950,2,6,73,6,1,6,3,2,2,3,1,1,23,6,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,0,1,0,13,NA,13,NA,13,NA,NA,NA,13,NA,13,NA,NA,NA,5,5,1,2,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,2,4,4,2,1,1,2,4,2,3,4,1,1,4,2,1,2
951,1,6,75,1,2,6,5,3,1,3,1,2,23,2,0,0,0,0,0,1,1,0,0,3,2,4,0,0,1,0,0,0,0,0,0,13,NA,4,220,13,NA,NA,NA,NA,NA,NA,NA,9,2200,6,6,4,7,1,NA,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,4,7,2,2,2,4,3,3,2,4,4,2,1,1,1,4,3,2
954,2,4,54,26,2,1,4,4,1,3,2,1,22,3,0,1,0,0,0,1,1,0,0,5,1,2,0,0,0,0,0,0,0,1,0,13,NA,10,500,13,NA,NA,NA,9,470,13,NA,NA,NA,7,7,4,7,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,4,5,3,4,2,4,3,1,3,1,1,3,2,8,6,2
955,2,4,52,24,2,2,3,4,1,3,2,1,22,6,0,0,0,0,0,1,0,0,0,8,2,4,0,0,0,0,0,0,0,1,0,13,NA,13,NA,13,NA,NA,NA,NA,NA,NA,NA,10,NA,5,5,4,7,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,3,9,5,4,5,4,1,4,4,2,3,4,1,3,1,4,3,2
956,2,6,69,6,1,6,4,3,2,3,1,1,23,4,0,1,0,0,1,1,1,0,0,4,2,2,0,0,0,0,0,0,0,1,0,3,800,2,120,13,NA,NA,NA,3,160,1,11,NA,NA,5,5,2,3,7,NA,3,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,4,4,9,2,4,3,4,2,2,3,4,4,2,1,3,3,4,1,2
957,1,4,48,4,3,1,4,4,1,2,2,1,22,3,0,0,0,1,0,0,0,1,0,3,2,1,0,0,0,1,0,0,0,0,0,10,2500,3,190,2,120,2,1000,NA,NA,NA,NA,9,1500,7,7,2,4,6,6,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,7,2,5,1,4,4,2,1,4,4,5,1,1,2,6,3,2
958,2,3,44,24,2,1,6,4,1,3,2,3,23,5,0,1,1,0,0,0,1,1,0,3,2,4,1,0,0,0,0,0,0,0,0,4,1000,5,270,3,199,1,500,NA,NA,NA,NA,6,500,4,4,1,2,5,5,2,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,4,2,2,5,3,4,1,2,5,3,4,2,1,3,2,5,5,1
959,2,3,37,19,2,7,4,2,2,3,1,3,23,2,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,0,1,0,13,NA,13,NA,13,NA,NA,NA,13,NA,13,NA,NA,NA,7,7,2,3,5,2,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,3,6,3,3,2,4,3,3,3,2,1,3,2,4,5,1
960,2,4,48,6,1,1,3,2,2,3,2,4,23,5,1,0,0,0,0,0,0,0,0,NA,1,2,0,0,1,0,0,0,0,0,0,4,1100,12,1400,2,145,NA,NA,4,235,2,125,NA,NA,6,6,1,2,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,9,4,4,4,4,2,2,4,4,4,2,1,3,3,7,3,2
961,1,6,72,3,3,5,4,3,2,3,1,2,23,2,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,1,0,0,0,0,0,1,300,2,110,1,85,NA,NA,1,75,1,30,1,1,4,4,1,2,6,7,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,3,3,4,4,4,4,2,2,3,2,3,2,1,3,3,2,1,2
963,1,5,56,9,2,1,4,4,2,4,2,3,11,3,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,10,2500,10,500,4,200,7,NA,NA,NA,NA,NA,8,800,6,6,3,6,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,2,10,5,4,5,3,3,3,2,3,4,2,1,2,2,9,5,1
964,2,6,67,7,4,6,5,4,1,4,1,2,23,6,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,4,1000,7,350,3,160,1,900,NA,NA,NA,NA,10,NA,9,9,2,4,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,2,10,2,5,2,4,4,4,5,3,2,2,1,2,3,12,3,2
966,1,4,49,23,3,1,4,4,2,4,2,4,23,5,0,1,0,0,0,1,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,4,1200,4,200,3,150,1,900,NA,NA,NA,NA,4,300,6,6,2,3,4,5,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,4,2,2,2,2,2,5,4,4,2,1,4,1,9,5,1
968,2,5,58,5,4,2,4,2,2,4,2,2,11,6,0,1,0,1,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,1,0,13,NA,5,260,2,100,7,NA,NA,NA,NA,NA,NA,NA,8,8,1,1,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,9,NA,6,4,3,5,4,4,4,4,2,4,3,2,3,2,2,5,2,12,5,2
969,2,2,32,6,1,2,4,3,2,2,1,7,5,4,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,0,0,0,0,1,0,13,NA,13,NA,13,NA,7,NA,NA,NA,NA,NA,NA,NA,14,NA,9,NA,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,5,9,5,5,5,5,5,5,6,1,1,5,1,1,1,12,1,2
972,2,6,67,26,2,7,2,4,1,4,2,7,23,3,0,1,1,0,0,1,1,0,0,8,2,1,0,0,0,0,0,0,0,1,0,4,1000,13,NA,13,NA,2,1000,NA,NA,NA,NA,NA,NA,4,4,2,4,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,5,2,4,4,4,4,1,2,3,1,3,2,1,3,2,12,2,2
973,2,6,66,25,2,2,6,4,2,3,1,3,2,5,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,1,0,0,0,0,0,12,3000,5,275,13,NA,7,NA,NA,NA,NA,NA,9,1400,9,9,4,8,7,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,2,8,4,6,4,5,2,4,2,4,4,3,1,3,2,12,3,2
977,2,5,64,2,4,6,4,4,2,5,1,2,23,6,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,2,700,5,250,4,200,1,100,NA,NA,NA,NA,NA,NA,6,6,4,7,1,NA,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,3,3,4,4,4,4,2,2,3,3,4,3,1,1,1,2,3,2
978,2,4,52,15,2,2,4,3,2,3,2,2,23,2,0,1,1,0,0,1,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,4,1200,9,480,5,250,2,1000,NA,NA,NA,NA,NA,NA,7,7,2,4,7,NA,2,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,2,4,5,4,5,4,4,2,3,4,3,1,2,4,2,4,1
979,2,4,53,6,1,1,3,2,2,3,2,2,23,2,1,0,0,0,0,0,0,0,0,NA,1,2,0,0,0,0,0,0,0,1,0,13,NA,2,145,1,78,NA,NA,12,600,5,275,NA,NA,12,12,6,12,6,2,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,2,2,4,5,5,5,2,4,5,4,3,2,1,3,3,5,3,2
981,1,3,40,26,2,3,7,3,2,4,1,2,12,5,0,0,0,0,0,0,0,0,1,NA,2,1,0,0,0,0,0,0,0,1,0,1,256,1,34,1,20,7,NA,NA,NA,NA,NA,NA,NA,4,4,9,NA,7,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,10,5,5,4,4,3,4,3,4,4,4,1,4,1,1,4,2
984,2,5,55,6,1,1,4,2,2,3,2,1,12,3,0,0,0,1,0,1,0,0,0,5,2,2,0,0,0,1,0,0,0,0,0,4,1200,7,380,2,120,NA,NA,7,380,1,40,2,120,6,6,4,8,5,7,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,4,4,5,4,4,4,4,2,4,3,2,1,3,4,6,1,2
985,2,4,54,5,4,7,6,4,1,4,1,1,22,6,0,1,1,0,0,1,1,0,0,3,2,4,0,0,0,0,0,0,0,1,0,4,1200,6,300,4,240,NA,NA,NA,NA,NA,NA,9,1200,8,8,4,8,4,1,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,3,3,4,3,4,2,3,3,2,3,3,1,2,1,3,5,2
986,1,6,65,6,1,6,4,3,2,4,1,3,11,6,0,0,0,0,0,1,1,1,0,8,1,1,0,0,0,1,0,0,0,0,0,8,2000,6,300,4,220,1,150,NA,NA,NA,NA,2,150,6,6,2,4,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,4,5,2,4,2,1,3,2,3,3,1,1,2,12,2,2
987,2,5,63,6,1,3,3,2,2,3,2,1,23,6,0,0,0,0,0,1,1,0,0,2,2,2,0,0,0,0,0,0,0,1,0,13,NA,13,NA,13,NA,NA,NA,13,NA,13,NA,NA,NA,6,6,9,NA,1,NA,4,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,4,5,3,4,2,3,2,2,4,2,1,3,3,4,3,2
988,2,3,39,19,2,1,6,4,2,4,2,4,23,5,1,0,0,0,0,0,0,0,0,NA,2,4,1,0,0,0,0,0,0,0,0,6,1600,4,240,4,230,2,1000,NA,NA,NA,NA,7,600,12,12,3,6,4,1,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,4,3,3,4,2,3,5,2,4,5,1,5,1,8,5,2
989,1,5,62,6,1,1,4,3,2,3,1,1,23,5,0,1,0,1,0,1,1,0,0,4,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1200,3,175,2,125,NA,NA,NA,NA,NA,NA,NA,NA,8,8,2,4,4,5,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,5,5,4,2,1,2,2,3,4,2,2,5,4,6,3,2
990,1,5,62,3,3,5,5,4,2,4,1,1,11,3,0,1,1,0,0,1,1,1,0,4,2,1,0,0,0,1,0,0,0,0,0,4,1000,10,500,5,260,1,500,NA,NA,NA,NA,3,230,7,7,1,2,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,3,10,5,5,5,4,1,1,3,2,4,2,1,1,1,5,5,1
992,2,6,65,17,2,2,5,4,2,3,1,1,22,6,0,0,0,0,0,1,1,0,0,4,2,1,0,0,0,1,0,0,0,0,0,8,2000,13,NA,13,NA,7,NA,NA,NA,NA,NA,6,500,6,6,3,6,3,1,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,9,4,4,2,4,1,2,3,3,3,3,2,3,2,7,8,2
993,2,5,62,4,3,7,3,4,2,3,1,3,12,4,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,4,1200,13,NA,13,NA,NA,NA,13,NA,13,NA,NA,NA,7,7,4,8,1,NA,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,5,3,4,4,5,4,1,4,2,4,4,4,1,1,4,7,8,2
994,2,3,40,4,3,4,7,2,2,3,2,5,2,4,0,1,0,0,0,0,0,0,0,5,2,3,0,0,0,1,0,0,0,0,0,8,2000,5,260,4,200,NA,NA,NA,NA,NA,NA,4,300,5,5,4,7,5,1,3,1,0,0,0,0,0,0,0,0,0,NA,3,NA,6,3,4,10,1,4,1,2,2,1,5,3,4,3,2,5,2,6,5,1
996,2,5,63,19,2,7,3,4,1,4,2,4,23,5,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,13,NA,6,300,13,NA,7,NA,NA,NA,NA,NA,10,NA,6,6,4,7,7,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,2,9,4,6,4,5,2,4,2,2,3,4,2,3,1,12,5,2
998,2,4,45,6,1,2,3,4,2,3,2,4,23,5,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,0,1,0,6,1700,11,550,5,250,NA,NA,8,400,2,100,NA,NA,9,9,3,6,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,3,9,2,5,2,4,4,3,1,2,3,2,1,3,4,2,5,1
1000,2,3,43,24,2,1,7,3,1,3,2,4,11,6,0,1,1,1,0,0,0,0,0,4,2,4,1,0,0,0,0,0,0,0,0,10,2500,5,250,3,190,2,1000,NA,NA,NA,NA,9,1500,7,7,3,6,1,NA,2,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,5,4,9,4,5,4,4,4,1,4,3,4,2,1,1,2,6,5,1
1001,1,2,29,6,1,2,7,2,2,2,1,4,8,2,0,0,0,1,1,0,0,0,0,3,1,1,0,0,1,0,0,1,1,0,0,5,1377,12,1665,12,1233,1,2,NA,NA,NA,NA,NA,NA,3,3,1,2,2,3,2,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,4,2,3,3,3,3,3,4,4,1,3,3,3,1,3,1,5,5,1
1002,1,6,76,4,3,5,5,4,1,4,1,2,5,2,0,1,0,0,0,1,1,0,0,4,2,1,0,0,0,1,0,0,0,0,0,10,2500,6,300,3,180,2,1000,NA,NA,NA,NA,7,600,6,6,3,5,1,NA,1,0,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,4,4,4,4,4,4,4,1,3,2,4,4,3,1,4,2,3,2,2
1003,2,3,35,6,1,1,5,3,2,3,2,2,8,7,0,0,0,1,0,1,1,0,0,4,1,1,0,0,0,1,0,0,0,0,0,4,1200,6,300,5,250,1,700,NA,NA,NA,NA,4,300,5,5,9,NA,3,6,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,3,1,4,5,3,4,1,2,3,2,3,2,1,1,3,9,5,1
1005,1,4,48,22,3,1,4,3,2,4,2,1,4,4,0,1,1,1,1,1,1,1,0,5,2,6,0,0,0,0,0,0,0,1,0,13,NA,12,600,8,400,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,4,6,3,0,0,0,0,0,0,0,0,1,0,3,NA,3,NA,5,5,5,1,1,3,2,1,2,3,4,4,5,3,5,2,7,5,1
1008,2,6,73,8,3,5,4,3,2,4,1,2,23,5,0,1,1,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,13,NA,2,130,13,NA,7,NA,NA,NA,NA,NA,4,320,6,6,5,9,1,NA,2,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,4,2,10,5,5,4,3,1,3,5,2,4,2,2,1,1,12,1,2
1009,1,6,66,6,1,2,4,2,3,4,1,1,22,6,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,1,0,0,0,0,0,13,NA,8,440,3,150,NA,NA,13,NA,13,NA,1,50,4,4,3,6,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,2,9,1,4,1,4,4,4,5,4,4,3,1,1,4,9,6,2
1010,1,6,72,25,2,6,4,3,2,3,1,3,10,6,0,1,1,0,0,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,12,3000,7,364,4,212,3,2000,NA,NA,NA,NA,6,590,6,6,3,5,7,NA,3,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,3,4,9,4,5,3,5,1,2,2,3,4,4,1,3,1,4,3,2
1014,1,2,33,4,3,1,4,4,2,2,1,3,14,3,0,1,1,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,13,NA,13,NA,13,NA,7,NA,NA,NA,NA,NA,10,NA,4,4,2,4,4,1,3,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,3,2,9,4,5,3,2,3,2,1,4,4,4,1,4,1,5,2,2
1016,2,5,58,23,3,1,4,4,1,3,1,2,23,5,0,1,0,0,0,1,1,0,0,3,2,2,0,0,0,1,0,0,0,0,0,10,2500,7,350,5,270,NA,NA,9,450,1,60,7,600,8,8,4,8,7,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,8,4,5,3,4,4,3,1,3,3,2,1,3,4,4,4,2
1017,1,5,55,7,4,1,4,4,1,4,2,4,22,5,0,1,0,0,0,0,0,0,0,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2000,10,500,8,400,NA,NA,NA,NA,NA,NA,NA,NA,7,7,3,6,2,6,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,3,4,3,4,3,2,3,4,3,5,4,2,1,9,2,2
1018,1,4,53,6,1,1,7,3,2,3,2,4,9,4,1,0,0,0,0,0,0,0,0,NA,1,3,0,0,0,1,0,0,0,0,0,4,1000,8,400,3,180,NA,NA,NA,NA,NA,NA,5,400,10,10,4,8,4,5,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,3,10,3,5,3,4,4,3,3,4,4,4,1,3,3,8,5,2
1019,2,6,80,20,4,6,4,5,1,3,1,3,8,3,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,0,0,0,0,1,0,2,600,4,200,1,0,2,1300,NA,NA,NA,NA,NA,NA,5,5,3,6,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,5,4,5,3,2,3,2,4,3,3,1,NA,1,12,3,2
1020,2,4,53,3,3,2,4,2,2,3,2,1,22,4,0,1,1,1,0,0,1,0,0,3,1,3,0,0,0,1,0,0,0,0,0,4,1000,8,425,3,170,NA,NA,NA,NA,NA,NA,7,650,6,6,6,12,1,NA,2,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,10,5,2,4,4,2,3,4,2,3,2,1,4,2,5,5,1
1021,1,3,42,7,4,1,6,3,2,4,2,3,6,6,0,1,1,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,7,1800,9,450,7,380,1,800,NA,NA,NA,NA,8,800,5,5,6,12,1,NA,2,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,3,4,9,2,5,2,2,2,2,1,4,3,2,1,1,2,8,5,1
1023,2,5,63,22,3,7,5,4,1,4,1,1,23,5,0,1,1,0,0,1,1,0,0,4,2,1,0,0,0,1,0,0,0,0,0,6,1500,9,450,6,300,2,1500,NA,NA,NA,NA,5,400,6,6,3,6,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,3,5,3,4,4,2,5,2,3,1,1,2,3,3,6,2
1024,2,3,43,17,2,1,6,4,2,5,2,4,8,5,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,1,0,0,0,0,0,13,NA,10,500,6,300,7,NA,NA,NA,NA,NA,2,100,8,8,2,3,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,2,5,3,5,2,4,3,4,4,5,1,3,2,7,6,1
1026,1,3,35,6,1,7,8,3,1,2,1,2,23,6,0,0,0,0,0,1,1,0,0,8,2,2,0,0,0,1,0,0,0,0,0,13,NA,13,NA,13,NA,NA,NA,13,NA,13,NA,10,NA,14,NA,9,NA,7,NA,4,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,5,9,1,5,1,5,1,5,5,1,1,4,1,1,1,1,1,2
1027,1,1,24,2,4,4,6,4,2,5,1,2,23,6,0,1,1,0,0,1,1,0,0,8,1,1,0,0,0,1,0,0,0,0,0,13,NA,13,NA,13,NA,7,NA,NA,NA,NA,NA,10,NA,6,6,4,8,7,NA,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,4,10,3,4,3,5,4,4,2,3,4,2,1,3,1,12,5,2
1031,1,5,57,4,3,1,4,4,1,4,1,2,2,6,0,1,0,0,1,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,6,1500,6,300,2,120,2,1000,NA,NA,NA,NA,6,500,6,6,1,2,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,5,9,5,4,5,4,1,3,2,2,2,1,1,2,2,9,5,2
1033,1,3,38,13,3,1,7,3,2,4,1,1,23,6,0,1,0,0,0,1,1,0,0,8,2,2,0,0,0,0,0,0,0,1,0,13,NA,13,NA,13,NA,NA,NA,13,NA,13,NA,NA,NA,6,6,3,5,2,6,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,3,4,5,4,4,2,2,4,4,4,5,1,3,3,7,8,2
1034,2,4,51,23,3,2,7,3,2,3,2,2,5,4,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,1,0,0,0,0,0,4,1000,8,400,6,300,7,NA,NA,NA,NA,NA,7,600,9,9,5,10,1,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,4,5,1,5,3,4,1,2,2,4,4,5,1,3,2,6,5,2
1035,2,4,54,13,3,4,4,4,1,4,2,2,23,6,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,1,0,0,0,0,0,13,NA,13,NA,13,NA,7,NA,NA,NA,NA,NA,10,NA,5,5,2,4,7,NA,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,4,5,4,4,3,4,2,3,3,4,1,3,1,2,5,1
1038,2,6,65,4,3,7,4,4,1,4,1,2,23,6,1,0,0,0,0,0,0,0,0,NA,2,4,0,0,0,0,0,0,0,1,0,13,NA,13,NA,13,NA,NA,NA,NA,NA,NA,NA,10,NA,12,12,5,10,7,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,5,5,4,4,4,2,5,2,3,3,1,4,1,2,3,2
1039,2,4,45,24,2,3,8,4,2,3,1,4,16,4,1,0,0,0,0,0,0,0,0,NA,2,2,0,0,1,0,0,0,0,0,0,8,2000,4,200,3,150,NA,NA,3,190,2,100,NA,NA,10,10,8,24,3,2,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,3,5,5,5,3,2,3,2,3,4,2,1,3,2,12,4,1
1041,2,4,53,25,2,5,6,4,2,3,1,1,23,4,0,0,1,0,1,1,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,10,2500,4,230,4,200,1,800,NA,NA,NA,NA,NA,NA,6,6,5,10,7,NA,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,4,3,2,4,1,4,4,1,2,3,4,4,4,1,3,1,7,2,2
1042,2,1,24,8,3,1,5,4,2,5,2,4,23,4,1,0,0,0,0,0,0,0,0,NA,2,1,0,0,0,1,0,0,0,0,0,3,800,6,325,4,215,7,NA,NA,NA,NA,NA,5,400,9,9,2,3,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,3,9,1,3,3,4,4,4,5,3,4,2,2,3,1,12,4,2
1043,2,5,60,6,1,7,5,1,3,2,1,3,23,6,1,0,0,0,0,0,0,0,0,NA,2,3,0,0,0,0,0,0,0,1,0,13,NA,3,177,2,100,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,1,1,1,NA,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,5,3,5,6,5,5,2,5,2,2,4,3,1,NA,4,1,2,2
1046,1,5,62,20,4,1,5,4,1,3,1,1,23,4,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,2,550,3,165,2,120,1,250,NA,NA,NA,NA,2,100,4,4,2,4,5,1,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,4,9,4,3,3,4,4,4,3,2,3,2,1,3,2,4,1,2
1047,1,3,39,23,3,1,6,4,1,4,1,2,23,5,1,0,0,0,0,0,0,0,0,NA,2,4,0,0,0,0,0,0,0,1,0,8,2000,7,350,1,90,NA,NA,NA,NA,NA,NA,9,2000,8,8,4,8,3,2,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,4,5,4,4,4,3,2,2,4,4,4,2,1,3,3,8,2,2
1051,2,4,53,5,4,1,5,2,2,3,1,2,7,6,0,1,1,0,0,1,1,0,0,4,2,4,1,0,0,0,0,0,0,0,0,13,NA,7,390,4,240,7,NA,NA,NA,NA,NA,7,700,4,4,3,5,4,5,4,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,3,4,7,5,4,5,4,2,4,3,2,4,2,3,4,2,6,2,2
1052,1,5,63,6,1,1,4,3,2,4,1,3,6,3,0,1,0,0,0,1,1,0,0,3,2,2,0,0,1,0,0,0,0,0,0,9,2400,9,475,5,265,NA,NA,7,350,1,50,NA,NA,8,8,3,6,5,2,2,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,4,3,9,2,4,2,4,2,4,4,2,4,2,1,2,3,8,3,2
1053,1,3,43,13,3,1,3,3,2,3,2,1,23,3,0,1,1,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,4,1000,13,NA,13,NA,NA,NA,13,NA,13,NA,6,500,5,5,2,4,5,2,1,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,4,4,9,3,5,3,3,3,3,3,3,4,2,1,2,3,6,5,1
1055,2,5,58,2,4,7,7,3,2,3,2,2,14,6,0,1,1,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,13,NA,13,NA,13,NA,NA,NA,NA,NA,NA,NA,10,NA,14,NA,9,NA,5,5,3,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,5,2,6,2,1,1,1,3,2,4,5,1,3,2,2,5,2
